OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A,x,y
2845005,13857677,AA000874035,1538974800000,20:55:00,2018,OCTUBRE,LUNES,1539050100000,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 81 2,ATROPELLO,KENNEDY,NA,PEATON,N,NA,MASCULINO,55,PEATON,-74.16749662500001,4.623772313000018
2845357,13878377,AA001032406,1564808400000,15:32:00,2019,AGOSTO,SABADO,1564864320000,KR 89B-CL 57 S 37,CHOQUE,BOSA,1,CONDUCTOR,S,1564981200000,MASCULINO,24,CONDUCTOR,-74.19016078499999,4.630740361999983
2845815,13875057,AA001032491,1565067600000,07:55:00,2019,AGOSTO,MARTES,1565096100000,CL 64I-KR 74 29,ATROPELLO,ENGATIVA,NA,PEATON,S,1565067600000,MASCULINO,77,PEATON,-74.10301120399998,4.680966680999973
2845817,13876697,AA001032575,1565154000000,19:44:00,2019,AGOSTO,MIERCOLES,1565225040000,CL 171A-KR 7 2,ATROPELLO,USAQUEN,NA,PEATON,S,1565586000000,MASCULINO,57,PEATON,-74.023026512,4.748419430000013
2846195,13857829,AA000820106,1530421200000,22:34:00,2018,JULIO,DOMINGO,1530502440000,CL 46A-KR 3ABIS SE 02,CHOQUE,SAN CRISTOBAL,2,CONDUCTOR,N,NA,MASCULINO,26,CONDUCTOR,-74.10259463,4.559325249999972
2846268,13857680,AA000901997,1541480400000,13:50:00,2018,NOVIEMBRE,MARTES,1541530200000,KR 14-CL 138F S 44,ATROPELLO,USME,NA,PEATON,N,NA,MASCULINO,NA,PEATON,-74.12797733299999,4.468648433999988
2846304,13867473,AA001055762,1570770000000,20:00:00,2019,OCTUBRE,VIERNES,1570842000000,KR 60-CL 4D 2,CHOQUE,PUENTE ARANDA,2,CONDUCTOR,S,1570770000000,MASCULINO,68,CONDUCTOR,-74.118796094,4.624193102999982
2846326,13880099,AA000972905,1558587600000,05:00:00,2019,MAYO,JUEVES,1558605600000,CL 62-TR 4 E 2,CHOQUE,CHAPINERO,1,PASAJERO,S,1558933200000,FEMENINO,22,MOTOCICLISTA,-74.053406822,4.643581740000002
2846371,13873980,AA001025767,1558846800000,19:12:00,2019,MAYO,DOMINGO,1558915920000,CL 13-KR 106 2,ATROPELLO,FONTIBON,NA,PEATON,S,1558846800000,FEMENINO,72,PEATON,-74.15284169,4.674036522999984
2846497,13857816,AA000907739,1546750800000,01:43:00,2019,ENERO,DOMINGO,1546756980000,CL 153-KR 103 2,VOLCAMIENTO,SUBA,1,CONDUCTOR,N,NA,MASCULINO,28,CONDUCTOR,-74.09056779399998,4.753821512999991
2846535,13881800,AA000909397,1548651600000,06:49:00,2019,ENERO,LUNES,1548676140000,KR 8-CL 24 S 2,CHOQUE,SAN CRISTOBAL,1,CONDUCTOR,S,1571029200000,MASCULINO,54,CONDUCTOR,-74.09496407300003,4.572267851999982
2846599,13857881,AA001033993,1566104400000,10:38:00,2019,AGOSTO,DOMINGO,1566142680000,KR 77C-CL 62I S 86,CHOQUE,CIUDAD BOLIVAR,1,CONDUCTOR,N,NA,MASCULINO,54,CONDUCTOR,-74.18063096399999,4.5859166399999935
2846600,13886003,AA001033993,1566104400000,10:38:00,2019,AGOSTO,DOMINGO,1566142680000,KR 77C-CL 62I S 86,CHOQUE,CIUDAD BOLIVAR,1,PASAJERO,N,NA,FEMENINO,19,PASAJERO,-74.18063096399999,4.5859166399999935
2846657,13857761,AA001030496,1563080400000,17:50:00,2019,JULIO,DOMINGO,1563144600000,CL 138-KR 153 06,ATROPELLO,SUBA,NA,PEATON,N,NA,FEMENINO,73,PEATON,-74.124684962,4.7450816699999905
2846737,13873988,AA000819367,1529816400000,18:50:00,2018,JUNIO,DOMINGO,1529884200000,CL 80-KR 94 2,ATROPELLO,ENGATIVA,NA,PEATON,S,1529816400000,MASCULINO,58,PEATON,-74.10796108800002,4.70620618800001
2846932,13857898,AA000821287,1531544400000,10:35:00,2018,JULIO,SABADO,1531582500000,AC 80-KR 114 81,CHOQUE,ENGATIVA,1,CONDUCTOR,S,1531544400000,MASCULINO,20,CONDUCTOR,-74.12273914500003,4.723855986999979
2847558,13857960,AA000973019,1558414800000,07:55:00,2019,MAYO,MARTES,1558443300000,CL 90-KR 87BIS 04,CHOQUE,ENGATIVA,1,CONDUCTOR,N,NA,MASCULINO,26,CONDUCTOR,-74.09570000000002,4.711099999999988
2847722,13876287,AA000873040,1537851600000,20:00:00,2018,SEPTIEMBRE,MARTES,1537923600000,CL 59A-KR 66 S 80,ATROPELLO,CIUDAD BOLIVAR,NA,PEATON,S,1538542800000,MASCULINO,45,PEATON,-74.15755579900002,4.593315315999973
2848014,13869062,AA000909148,1547960400000,19:45:00,2019,ENERO,DOMINGO,1548031500000,KR 68-CL 45 02,ATROPELLO,TEUSAQUILLO,NA,PEATON,S,1547960400000,MASCULINO,39,PEATON,-74.10151998499998,4.655819740000027
2848172,13885628,AA000865466,1533618000000,16:40:00,2018,AGOSTO,MARTES,1533678000000,KR 79C-CL 63 S 29,VOLCAMIENTO,BOSA,1,PASAJERO,N,NA,NA,NA,MOTOCICLISTA,-74.183512656,4.606549497999993
2848605,13857670,AA000867240,1535864400000,01:00:00,2018,SEPTIEMBRE,DOMINGO,1535868000000,KR 10-CL 15 78,ATROPELLO,SANTA FE,NA,PEATON,N,NA,MASCULINO,36,PEATON,-74.07552211699999,4.60400268799998
2848624,13860210,AA001026702,1560747600000,10:48:00,2019,JUNIO,LUNES,1560786480000,CL 44-KR 27 S 2,CHOQUE,RAFAEL URIBE URIBE,2,CONDUCTOR,S,1562130000000,MASCULINO,65,CONDUCTOR,-74.12713758799998,4.583244370999978
2848679,13857901,AA000864808,1532667600000,10:20:00,2018,JULIO,VIERNES,1532704800000,AV AVENIDA PRIMERA DE MAYO-KR 86 2,CHOQUE,KENNEDY,1,CONDUCTOR,N,NA,MASCULINO,21,CONDUCTOR,-74.162520933,4.615199937
2849198,13857666,AA000866047,1533963600000,05:00:00,2018,AGOSTO,SABADO,1533981600000,CL 80-TR 81 02,ATROPELLO,ENGATIVA,NA,PEATON,N,NA,MASCULINO,46,PEATON,-74.09727401800001,4.700247574999992
2849294,13857741,AA000869526,1535778000000,10:43:00,2018,SEPTIEMBRE,SABADO,1535816580000,CL 145-KR 108A 03,ATROPELLO,SUBA,NA,PEATON,N,NA,FEMENINO,77,PEATON,-74.098578568,4.747996590000014
2849506,13858015,AA000867767,1539234000000,08:40:00,2018,OCTUBRE,JUEVES,1539265200000,CL 34-KR 7 S 34,VOLCAMIENTO,SAN CRISTOBAL,1,CONDUCTOR,N,NA,MASCULINO,21,CONDUCTOR,-74.10050938400002,4.564638333000005
2849540,13885612,AA000864315,1532235600000,20:00:00,2018,JULIO,DOMINGO,1532307600000,CL 63-KR 96 2,ATROPELLO,ENGATIVA,NA,PEATON,N,NA,NA,NA,PEATON,-74.12029999999999,4.6924000000000206
2849848,13857931,AA000906335,1546059600000,16:30:00,2018,DICIEMBRE,SABADO,1546119000000,KR 68B-CL 17 40,CHOQUE,FONTIBON,1,CONDUCTOR,N,NA,MASCULINO,29,CONDUCTOR,-74.11663535399998,4.642551512000011
2849853,13857750,AA000907542,1546146000000,19:40:00,2018,DICIEMBRE,DOMINGO,1546216800000,AK 68-CL 13 2,ATROPELLO,PUENTE ARANDA,NA,PEATON,N,NA,FEMENINO,59,PEATON,-74.118,4.63760000000002
2849946,13857913,AA000870881,1536642000000,15:05:00,2018,SEPTIEMBRE,MARTES,1536696300000,AK 68-CL 45 72,CHOQUE,TEUSAQUILLO,2,CONDUCTOR,N,NA,MASCULINO,61,CONDUCTOR,-74.101098869,4.656365601999994
2850097,13857724,AA001034052,1566277200000,17:00:00,2019,AGOSTO,MARTES,1566338400000,AV AVENIDA BOYACA-CL 71 S 02,ATROPELLO,USME,NA,PEATON,N,NA,MASCULINO,24,PEATON,-74.12420740200002,4.522129775999986
2850103,13876392,AA001033528,1565931600000,06:30:00,2019,AGOSTO,VIERNES,1565955000000,CL 57B-KR 64 S 39,ATROPELLO,BOSA,NA,PEATON,S,1566018000000,FEMENINO,48,PEATON,-74.15578957999998,4.599829543999988
2850262,13858001,AA000970185,1556254800000,17:30:00,2019,ABRIL,VIERNES,1556317800000,KR 93C-CL 54D S 44,CHOQUE,BOSA,3,CONDUCTOR,N,NA,FEMENINO,55,CONDUCTOR,-74.18839187999998,4.6349718449999955
2850299,13857754,AA000969764,1556082000000,05:55:00,2019,ABRIL,MIERCOLES,1556103300000,KR 78-CL 0 70,ATROPELLO,KENNEDY,NA,PEATON,N,NA,FEMENINO,43,PEATON,-74.14621377499998,4.6255643169999985
2850488,13869938,AA000906736,1545282000000,06:50:00,2018,DICIEMBRE,JUEVES,1545306600000,CL 27A-KR 11 2,CHOQUE,RAFAEL URIBE URIBE,NA,PEATON,S,1545714000000,FEMENINO,54,PEATON,-74.100709741,4.573132595000004
2850888,13857745,AA000868475,1539666000000,10:34:00,2018,OCTUBRE,MARTES,1539704040000,CL 24A-KR 43A 08,ATROPELLO,TEUSAQUILLO,NA,PEATON,N,NA,FEMENINO,55,PEATON,-74.0933,4.632499999999993
2851078,13886168,AA001025739,1559106000000,08:20:00,2019,MAYO,MIERCOLES,1559136000000,KR 86A-CL 62 S 02,ATROPELLO,BOSA,NA,PEATON,S,1559624400000,MASCULINO,17,PEATON,-74.18912938099999,4.619016961
2851142,13882049,AA000969047,1554699600000,11:00:00,2019,ABRIL,LUNES,1554739200000,KR 16-CL 49 2,ATROPELLO,TEUSAQUILLO,NA,PEATON,S,1554786000000,MASCULINO,87,PEATON,-74.06902444500003,4.636848278999992
2851272,13857899,AA000821914,1531976400000,14:20:00,2018,JULIO,JUEVES,1532028000000,AV AVENIDA DEL SUR-KR 67 2,CHOQUE,CIUDAD BOLIVAR,2,CONDUCTOR,N,NA,MASCULINO,26,CONDUCTOR,-74.15804952000002,4.596029020000003
2851395,13857861,AA000873732,1538715600000,01:30:00,2018,OCTUBRE,VIERNES,1538721000000,CL 64-KR 19D S 2,CHOQUE,CIUDAD BOLIVAR,1,CONDUCTOR,N,NA,MASCULINO,22,CONDUCTOR,-74.14508758599999,4.561278720000018
2851856,13860964,AA000972038,1558674000000,15:20:00,2019,MAYO,VIERNES,1558729200000,KR 98A-CL 61A S 02,ATROPELLO,BOSA,NA,PEATON,S,1558760400000,FEMENINO,69,PEATON,-74.19763776299999,4.635499505999974
2852003,13857706,AA000969476,1555131600000,11:13:00,2019,ABRIL,SABADO,1555171980000,CL 72-KR 68H 02,ATROPELLO,ENGATIVA,NA,PEATON,N,NA,MASCULINO,85,PEATON,-74.08874264100001,4.680995886000005
2852008,13880848,AA000969595,1555218000000,22:41:00,2019,ABRIL,DOMINGO,1555299660000,AV AVENIDA CIUDAD DE CALI-KR 91 2,CHOQUE,SUBA,2,PASAJERO,S,1555563600000,FEMENINO,28,MOTOCICLISTA,-74.09277640800002,4.717184723999992
2852015,13868916,AA000901346,1542258000000,09:28:00,2018,NOVIEMBRE,JUEVES,1542292080000,KR 80-CL 48A S 41,ATROPELLO,KENNEDY,NA,PEATON,S,1543554000000,MASCULINO,74,PEATON,-74.169612218,4.618177193000008
2852321,13868656,AA000867425,1535000400000,22:30:00,2018,AGOSTO,JUEVES,1535081400000,CL 139-KR 103D 55,ATROPELLO,SUBA,NA,PEATON,S,1535432400000,MASCULINO,63,PEATON,-74.09733682199999,4.741275831999985
2852407,13857859,AA000901960,1541826000000,19:00:00,2018,NOVIEMBRE,SABADO,1541894400000,CL 63-KR 111A 40,VOLCAMIENTO,ENGATIVA,1,CONDUCTOR,N,NA,MASCULINO,30,CONDUCTOR,-74.13369999999998,4.701999999999998
2852466,13869274,AA000971954,1557464400000,16:25:00,2019,MAYO,VIERNES,1557523500000,AV AVENIDA BOYACA-CL 39B S 2,ATROPELLO,KENNEDY,NA,PEATON,S,1557464400000,MASCULINO,23,PEATON,-74.14131541,4.6080108109999856
2852470,13857955,AA000972436,1557637200000,09:35:00,2019,MAYO,DOMINGO,1557671700000,CL 144-KR 136A 45,CHOQUE,SUBA,2,CONDUCTOR,N,NA,MASCULINO,27,CONDUCTOR,-74.112492234,4.751937442999974
2852867,13857927,AA000904466,1543554000000,05:50:00,2018,NOVIEMBRE,VIERNES,1543575000000,DG 16-AK 90 95,VOLCAMIENTO,FONTIBON,1,CONDUCTOR,N,NA,MASCULINO,44,CONDUCTOR,-74.14305738399997,4.66481728399998
2852897,13869192,AA000966922,1553576400000,07:20:00,2019,MARZO,MARTES,1553602800000,CL 3-KR 78L 2,ATROPELLO,KENNEDY,NA,PEATON,S,1555650000000,MASCULINO,70,PEATON,-74.14855473699998,4.63007329200002
2853290,13885737,AA001031588,1564203600000,01:30:00,2019,JULIO,SABADO,1564209000000,KR 5-CL 27A ES 2,CHOQUE,SAN CRISTOBAL,1,PASAJERO,S,1564203600000,NA,NA,PASAJERO,-74.08713807800001,4.564330493
2853622,13857914,AA000871843,1536728400000,17:00:00,2018,SEPTIEMBRE,MIERCOLES,1536789600000,AV AVENIDA BOYACA-CL 13 2,CHOQUE,FONTIBON,2,CONDUCTOR,N,NA,MASCULINO,23,CONDUCTOR,-74.12694729200001,4.649226633000012
2853692,13881850,AA000869533,1535000400000,18:25:00,2018,AGOSTO,JUEVES,1535066700000,AK 10-CL 23 S 2,CHOQUE,RAFAEL URIBE URIBE,2,CONDUCTOR,S,1535000400000,FEMENINO,20,CONDUCTOR,-74.09644013000002,4.573876272999996
2853888,13863144,AA000870266,1535778000000,20:15:00,2018,SEPTIEMBRE,SABADO,1535850900000,CL 38C-KR 79 S 2,CHOQUE,KENNEDY,1,CONDUCTOR,S,1536296400000,MASCULINO,25,CONDUCTOR,-74.15645712899999,4.624594504000015
2854045,13857856,AA000971261,1556514000000,16:40:00,2019,ABRIL,LUNES,1556574000000,KR 28-DG 49 S 02,CHOQUE,TUNJUELITO,2,CONDUCTOR,N,NA,MASCULINO,33,CONDUCTOR,-74.13290198599998,4.5824718910000115
2854061,13857932,AA000905234,1544418000000,13:00:00,2018,DICIEMBRE,LUNES,1544464800000,AC 22-KR 94 2,CHOQUE,FONTIBON,1,CONDUCTOR,N,NA,MASCULINO,32,CONDUCTOR,-74.13424299000002,4.670038759000022
2854097,13857908,AA000870095,1535605200000,16:50:00,2018,AGOSTO,JUEVES,1535665800000,CL 69J-KR 39 S 02,CHOQUE,CIUDAD BOLIVAR,1,CONDUCTOR,N,NA,MASCULINO,28,CONDUCTOR,-74.15733639000001,4.568270505999976
2854144,13878369,AA001031233,1564030800000,10:30:00,2019,JULIO,JUEVES,1564068600000,CL 7-KR 87B 2,CHOQUE,KENNEDY,1,CONDUCTOR,S,1564635600000,MASCULINO,69,CONDUCTOR,-74.15438138100001,4.648628214999974
2854216,13870668,AA000908700,1548997200000,17:40:00,2019,FEBRERO,VIERNES,1549060800000,KR 14-CL 160 S 2,VOLCAMIENTO,USAQUEN,1,PASAJERO,S,1553058000000,MASCULINO,51,PASAJERO,-74.03629999999998,4.7380999999999744
2854285,13868945,AA000904012,1543122000000,22:35:00,2018,NOVIEMBRE,DOMINGO,1543203300000,AK 68-CL 8 S 2,ATROPELLO,KENNEDY,NA,PEATON,S,1543208400000,MASCULINO,23,PEATON,-74.12650000000002,4.618100000000027
2854555,13857848,AA001026896,1560056400000,03:00:00,2019,JUNIO,DOMINGO,1560067200000,AV AVENIDA BOYACA-CL 24 72,VOLCAMIENTO,FONTIBON,1,CONDUCTOR,N,NA,MASCULINO,34,CONDUCTOR,-74.11587172200001,4.661825946000022
2854959,13888474,AA000971814,1557723600000,18:30:00,2019,MAYO,LUNES,1557790200000,KR 1-CL 91 S 2,ATROPELLO,USME,NA,PEATON,S,1557723600000,FEMENINO,19,PEATON,-74.10730928200002,4.498247526
2855191,13857906,AA000866348,1534395600000,19:30:00,2018,AGOSTO,JUEVES,1534465800000,AC 57-KR 70C S 39,CHOQUE,CIUDAD BOLIVAR,1,CONDUCTOR,N,NA,MASCULINO,39,CONDUCTOR,-74.16279629600001,4.595529361999979
2855484,13887889,AA000968242,1554008400000,15:58:00,2019,MARZO,DOMINGO,1554065880000,KR 104-CL 135A 2,CHOQUE,SUBA,2,CONDUCTOR,S,1554008400000,MASCULINO,3,CONDUCTOR,-74.09941615600002,4.739011966000021
2855570,13857735,AA001056010,1570165200000,21:45:00,2019,OCTUBRE,VIERNES,1570243500000,AK 68-CL 26 2,ATROPELLO,ENGATIVA,NA,PEATON,N,NA,MASCULINO,47,PEATON,-74.10329854100002,4.653672674999996
2855785,13857729,AA001052652,1568005200000,09:30:00,2019,SEPTIEMBRE,LUNES,1568039400000,KR 7-CL 80A 2,ATROPELLO,CHAPINERO,NA,PEATON,N,NA,MASCULINO,61,PEATON,-74.04955254599997,4.662061918000006
2856033,13876964,AA001034662,1567314000000,07:39:00,2019,SEPTIEMBRE,DOMINGO,1567341540000,CL 27-KR 12K S 25,CHOQUE,RAFAEL URIBE URIBE,2,CONDUCTOR,S,1567314000000,MASCULINO,32,CONDUCTOR,-74.10601091500001,4.57832963200002
2856104,13882804,AA000967773,1554267600000,18:00:00,2019,ABRIL,MIERCOLES,1554332400000,AV AVENIDA DEL SUR-KR 61 2,ATROPELLO,TUNJUELITO,NA,PEATON,N,NA,MASCULINO,26,PEATON,-74.14980000000003,4.595100000000002
2856515,13869427,AA001031376,1564117200000,05:10:00,2019,JULIO,VIERNES,1564135800000,KR 100-CL 54 S 2,ATROPELLO,BOSA,NA,PEATON,S,1582174800000,MASCULINO,57,PEATON,-74.191122436,4.642002245000015
2856584,13874452,AA000964555,1550898000000,15:10:00,2019,FEBRERO,SABADO,1550952600000,AV AVENIDA CARACAS-CL 41B S 02,ATROPELLO,RAFAEL URIBE URIBE,NA,PEATON,S,1550898000000,MASCULINO,73,PEATON,-74.12111983800003,4.575642103000007
2856600,13880786,AA000902143,1541912400000,12:37:00,2018,NOVIEMBRE,DOMINGO,1541957820000,AK 72-CL 128 2,ATROPELLO,SUBA,NA,PEATON,S,1541912400000,MASCULINO,80,PEATON,-74.07657830199997,4.715116491999993
2856683,13857988,AA001055740,1569819600000,15:33:00,2019,SEPTIEMBRE,LUNES,1569875580000,AV AVENIDA BOYACA-CL 63D 14,VOLCAMIENTO,ENGATIVA,1,CONDUCTOR,N,NA,MASCULINO,29,CONDUCTOR,-74.10332522099998,4.675416648999999
2856743,13857793,AA000870659,1535950800000,05:30:00,2018,SEPTIEMBRE,LUNES,1535970600000,AV AVENIDA BOYACA-CL 39C S 30,CHOQUE,KENNEDY,1,PASAJERO,N,NA,FEMENINO,19,MOTOCICLISTA,-74.14228860100002,4.606002975000024
2856952,13857696,AA000963339,1549947600000,18:50:00,2019,FEBRERO,MARTES,1550015400000,AV AVENIDA PRIMERA DE MAYO-AV AVENIDA BOYACA 2,ATROPELLO,KENNEDY,NA,PEATON,N,NA,MASCULINO,78,PEATON,-74.139939733,4.618699263999986
2856967,13857889,AA000819350,1529125200000,15:30:00,2018,JUNIO,SABADO,1529181000000,CL 20-KR 98 62,CHOQUE,FONTIBON,2,CONDUCTOR,N,NA,MASCULINO,35,CONDUCTOR,-74.142317048,4.674200746999986
2856969,13857827,AA000819274,1529038800000,23:50:00,2018,JUNIO,VIERNES,1529124600000,KR 86-CL 25D 2,CHOQUE,FONTIBON,1,CONDUCTOR,N,NA,MASCULINO,27,CONDUCTOR,-74.12210947,4.676185929999974
2856975,13857723,AA001033603,1565845200000,21:00:00,2019,AGOSTO,JUEVES,1565920800000,AC 26-KR 86 02,ATROPELLO,ENGATIVA,NA,PEATON,N,NA,MASCULINO,19,PEATON,-74.11939999999998,4.679300000000012
2857050,13870214,AA001025944,1559883600000,13:40:00,2019,JUNIO,VIERNES,1559932800000,CL 12A-KR 71C 61,ATROPELLO,KENNEDY,NA,PEATON,S,1559883600000,FEMENINO,81,PEATON,-74.128958506,4.6427553159999775
2857117,13857679,AA000901208,1540789200000,10:47:00,2018,OCTUBRE,LUNES,1540828020000,KR 80C-CL 63 15,ATROPELLO,BOSA,NA,PEATON,N,NA,MASCULINO,95,PEATON,-74.18415179599998,4.608244484000011
2857814,13857938,AA000963338,1550034000000,14:40:00,2019,FEBRERO,MIERCOLES,1550086800000,CL 30A-KR 2 SE 2,CHOQUE,SAN CRISTOBAL,2,CONDUCTOR,N,NA,MASCULINO,21,CONDUCTOR,-74.090841109,4.562252935999993
2857878,13879418,AA000865982,1536123600000,20:00:00,2018,SEPTIEMBRE,MIERCOLES,1536195600000,CL 26-KR 38 2,ATROPELLO,TEUSAQUILLO,NA,PEATON,S,1536210000000,MASCULINO,25,PEATON,-74.086157619,4.633088902999987
2857992,13862266,AA000820054,1530766800000,10:20:00,2018,JULIO,JUEVES,1530804000000,CL 59C-KR 87G S 2,CHOQUE,BOSA,2,CONDUCTOR,S,1532235600000,MASCULINO,75,CONDUCTOR,-74.18957879999999,4.623579198000016
2858055,13878956,AA000820035,1530766800000,17:40:00,2018,JULIO,JUEVES,1530830400000,AV AVENIDA CIUDAD DE CALI-CL 24 2,CHOQUE,FONTIBON,2,CONDUCTOR,S,1533704400000,MASCULINO,38,CONDUCTOR,-74.12531210999998,4.671995400000014
2858264,13886005,AA001054190,1570510800000,16:43:00,2019,OCTUBRE,MARTES,1570570980000,CL 17-KR 120 70,CHOQUE,FONTIBON,2,CONDUCTOR,N,NA,MASCULINO,16,CONDUCTOR,-74.16023124200001,4.686361096999974
2858381,13857875,AA000971936,1557896400000,06:40:00,2019,MAYO,MIERCOLES,1557920400000,KR 48-CL 106 2,CHOQUE,SUBA,2,CONDUCTOR,N,NA,MASCULINO,23,CONDUCTOR,-74.05869999999999,4.694399999999973
2858709,13857649,AA000873733,1541134800000,03:00:00,2018,NOVIEMBRE,VIERNES,1541145600000,AV AVENIDA BOYACA-AC 71 2,CHOQUE,USME,1,PASAJERO,N,NA,MASCULINO,35,PASAJERO,-74.12220000000002,4.5201999999999884
2858713,13885629,AA000873733,1541134800000,03:00:00,2018,NOVIEMBRE,VIERNES,1541145600000,AV AVENIDA BOYACA-AC 71 2,CHOQUE,USME,1,PASAJERO,N,NA,NA,NA,PASAJERO,-74.12220000000002,4.5201999999999884
2858717,13857814,AA000901745,1541221200000,19:00:00,2018,NOVIEMBRE,SABADO,1541289600000,KR 80-CL 70BIS S 2,CHOQUE,BOSA,1,CONDUCTOR,N,NA,MASCULINO,22,CONDUCTOR,-74.19216742100002,4.604939952999985
2858725,13876365,AA000866719,1535605200000,05:45:00,2018,AGOSTO,JUEVES,1535625900000,KR 68D-CL 18A 02,ATROPELLO,FONTIBON,NA,PEATON,S,1537765200000,FEMENINO,33,PEATON,-74.11780247399997,4.645142678000013
2858804,13857921,AA000868409,1539925200000,05:30:00,2018,OCTUBRE,VIERNES,1539945000000,AC 17-KR 86 81,CHOQUE,FONTIBON,1,CONDUCTOR,N,NA,MASCULINO,23,CONDUCTOR,-74.13615726299997,4.659550985999999
2858807,13885615,AA000868698,1539925200000,07:00:00,2018,OCTUBRE,VIERNES,1539950400000,KR 86-CL 2 2,ATROPELLO,KENNEDY,NA,PEATON,N,NA,NA,NA,PEATON,-74.15814320099997,4.6391125540000075
2859034,13860702,AA000909454,1548133200000,23:10:00,2019,ENERO,MARTES,1548216600000,AV AVENIDA CIUDAD DE CALI-CL 6 93,ATROPELLO,KENNEDY,NA,PEATON,S,1548219600000,MASCULINO,29,PEATON,-74.155187437,4.641780611999991
2859061,13876227,AA000817166,1527829200000,18:50:00,2018,JUNIO,VIERNES,1527897000000,CL 17-KR 116A 2,ATROPELLO,FONTIBON,NA,PEATON,S,1529730000000,MASCULINO,25,PEATON,-74.15669817100002,4.6829171080000265
2859500,13857958,AA000972437,1557982800000,15:30:00,2019,MAYO,JUEVES,1558038600000,AK 86-CL 18 02,VOLCAMIENTO,FONTIBON,1,CONDUCTOR,N,NA,MASCULINO,36,CONDUCTOR,-74.13380000000001,4.6614999999999895
2859564,13875323,AA001032594,1565586000000,17:44:00,2019,AGOSTO,LUNES,1565649840000,KR 11-CL 42 ES 02,ATROPELLO,SAN CRISTOBAL,NA,PEATON,S,1565672400000,MASCULINO,53,PEATON,-74.08690000000001,4.546699999999987
2859625,13868482,AA000820205,1530594000000,23:35:00,2018,JULIO,MARTES,1530678900000,KR 70-CL 96 05,ATROPELLO,SUBA,NA,PEATON,S,1530594000000,MASCULINO,59,PEATON,-74.07842888300002,4.691983096000001
2859628,13885611,AA000820108,1530766800000,00:55:00,2018,JULIO,JUEVES,1530770100000,AV AVENIDA BOYACA-CL 64C 05,ATROPELLO,ENGATIVA,NA,PEATON,N,NA,NA,NA,PEATON,-74.10235562000003,4.677450809999982
2859680,13857979,AA001034073,1566450000000,22:00:00,2019,AGOSTO,JUEVES,1566529200000,CL 26-KR 69B S 2,CHOQUE,KENNEDY,2,CONDUCTOR,N,NA,MASCULINO,26,CONDUCTOR,-74.13559416300001,4.614104571999974
2859684,13857849,AA001034053,1566363600000,23:35:00,2019,AGOSTO,MIERCOLES,1566448500000,KR 50-CL 24 02,CHOQUE,TEUSAQUILLO,2,CONDUCTOR,N,NA,MASCULINO,34,CONDUCTOR,-74.09755930400001,4.6377921800000195
2859739,13857656,AA000817959,1528606800000,08:00:00,2018,JUNIO,DOMINGO,1528635600000,AV AVENIDA DE LAS AMERICAS-KR 79A 02,ATROPELLO,KENNEDY,NA,PEATON,N,NA,MASCULINO,63,PEATON,-74.15152466699999,4.631258261000028
2859746,13857738,AA000820280,1529989200000,05:56:00,2018,JUNIO,MARTES,1530010560000,CL 170-KR 17A 2,ATROPELLO,USAQUEN,NA,PEATON,N,NA,FEMENINO,47,PEATON,-74.039808375,4.74959626499998
2860029,13857753,AA000968077,1554354000000,21:35:00,2019,ABRIL,JUEVES,1554431700000,AC 17-KR 123 2,ATROPELLO,FONTIBON,NA,PEATON,N,NA,FEMENINO,20,PEATON,-74.15958645500001,4.686986513000022
2860030,13857845,AA000967708,1554354000000,06:30:00,2019,ABRIL,JUEVES,1554377400000,KR 14-CL 160 S 02,VOLCAMIENTO,USME,1,CONDUCTOR,N,NA,MASCULINO,27,CONDUCTOR,-74.1325,4.473000000000013
2860153,13857896,AA000820451,1531112400000,18:00:00,2018,JULIO,LUNES,1531177200000,CL 80-KR 89 19,CHOQUE,ENGATIVA,2,CONDUCTOR,N,NA,MASCULINO,37,CONDUCTOR,-74.10317610599998,4.703879594999989
2860780,13857662,AA000819692,1531630800000,00:05:00,2018,JULIO,DOMINGO,1531631100000,KR 7-CL 50A S 33,ATROPELLO,RAFAEL URIBE URIBE,NA,PEATON,N,NA,MASCULINO,57,PEATON,-74.12110000000001,4.556500000000028
2861078,13857669,AA000870173,1532408400000,06:52:00,2018,JULIO,MARTES,1532433120000,CL 2-KR 2 2,ATROPELLO,SANTA FE,NA,PEATON,N,NA,MASCULINO,NA,PEATON,-74.0752,4.586299999999994
2861153,13888470,AA000965074,1551243600000,21:30:00,2019,FEBRERO,MIERCOLES,1551321000000,KR 3-CL 28B S 02,ATROPELLO,SAN CRISTOBAL,NA,PEATON,S,1563598800000,MASCULINO,28,PEATON,-74.09395862500003,4.566235873999972
2861354,13874786,AA000903230,1542776400000,11:05:00,2018,NOVIEMBRE,MIERCOLES,1542816300000,CL 70-KR 107A 58,CHOQUE,ENGATIVA,1,CONDUCTOR,S,1543554000000,MASCULINO,64,CONDUCTOR,-74.12517063899998,4.705073982999977
